"Date","Price","Open","High","Low","Vol.","Change %"
"08/14/2019","14,245.0","14,255.0","14,255.0","14,215.0","0.22K","-0.51%"
"08/13/2019","14,317.5","14,257.5","14,332.5","14,257.5","0.20K","0.49%"
"08/12/2019","14,247.5","14,202.5","14,249.5","14,202.5","0.10K","0.41%"
"08/09/2019","14,190.0","14,205.0","14,210.0","14,175.0","0.24K","-0.13%"
"08/08/2019","14,208.0","14,213.0","14,243.0","14,193.0","0.35K","-0.10%"
"08/07/2019","14,222.5","14,257.5","14,297.5","14,207.5","0.24K","-0.30%"
"08/06/2019","14,265.0","14,305.0","14,355.0","14,255.0","0.28K","0.07%"
"08/05/2019","14,255.0","14,190.0","14,280.0","14,190.0","0.17K","0.53%"
"08/02/2019","14,180.0","14,165.0","14,230.0","14,165.0","0.14K","0.45%"
"08/01/2019","14,116.0","14,061.0","14,128.0","14,061.0","0.17K","0.71%"
"07/31/2019","14,017.0","14,015.0","14,031.0","14,005.0","0.33K","-0.02%"
"07/30/2019","14,020.0","14,020.0","14,040.0","14,015.0","0.20K","0.00%"
"07/29/2019","14,020.0","13,995.0","14,028.0","13,995.0","0.25K","0.11%"
"07/26/2019","14,004.0","13,995.0","14,015.0","13,995.0","0.20K","0.19%"
"07/25/2019","13,977.5","13,987.5","13,992.5","13,972.5","0.24K","-0.11%"
"07/24/2019","13,993.0","13,983.0","14,025.0","13,983.0","0.19K","0.06%"
"07/23/2019","13,984.0","13,954.0","13,990.0","13,954.0","0.22K","0.28%"
"07/22/2019","13,945.0","13,945.0","13,970.0","13,940.0","0.17K","0.07%"
"07/19/2019","13,935.0","13,935.0","13,945.0","13,890.0","0.30K","-0.18%"
"07/18/2019","13,960.0","13,965.0","13,984.0","13,925.0","0.28K","-0.14%"
"07/17/2019","13,980.0","13,940.0","13,990.0","13,935.0","0.21K","0.32%"
"07/16/2019","13,935.0","13,905.0","13,943.0","13,905.0","0.22K","0.11%"
"07/15/2019","13,919.5","13,999.5","13,999.5","13,889.5","0.25K","-0.62%"
"07/12/2019","14,007.0","14,073.0","14,098.0","14,003.0","0.18K","-0.41%"
"07/11/2019","14,065.0","14,100.0","14,105.0","14,050.0","0.18K","-0.46%"
"07/10/2019","14,130.0","14,135.0","14,155.0","14,130.0","0.19K","0.00%"
"07/09/2019","14,130.0","14,105.0","14,135.0","14,105.0","0.19K","0.14%"
"07/08/2019","14,110.0","14,115.0","14,155.0","14,095.0","0.19K","0.20%"
"07/05/2019","14,082.5","14,137.5","14,147.5","14,077.5","0.11K","-0.41%"
"07/04/2019","14,140.0","14,105.0","14,145.0","14,100.0","0.13K","0.16%"
"07/03/2019","14,117.5","14,142.5","14,167.5","14,117.5","0.10K","-0.14%"
"07/02/2019","14,137.5","14,117.5","14,147.5","14,117.5","0.11K","0.18%"
"07/01/2019","14,112.5","14,082.5","14,117.5","14,082.5","0.12K","-0.11%"
"06/28/2019","14,127.5","14,132.5","14,147.5","14,097.5","0.09K","-0.09%"
"06/27/2019","14,140.0","14,175.0","14,185.0","14,140.0","0.09K","-0.25%"
"06/26/2019","14,175.0","14,135.0","14,185.0","14,135.0","0.05K","0.35%"
"06/25/2019","14,125.0","14,140.0","14,145.0","14,095.0","0.11K","-0.11%"
"06/24/2019","14,140.0","14,135.0","14,175.0","14,135.0","0.04K","-0.11%"
"06/21/2019","14,155.0","14,125.0","14,170.0","14,080.0","0.09K","-0.19%"
"06/20/2019","14,182.5","14,242.5","14,252.5","14,172.5","0.19K","-0.61%"
"06/19/2019","14,269.5","14,264.5","14,279.5","14,259.5","0.07K","-0.37%"
"06/18/2019","14,322.5","14,332.5","14,342.5","14,317.5","0.11K","-0.09%"
"06/17/2019","14,335.0","14,330.0","14,355.0","14,330.0","0.07K","0.07%"
"06/14/2019","14,325.0","14,275.0","14,330.0","14,275.0","0.04K","0.32%"
"06/13/2019","14,280.0","14,235.0","14,280.0","14,235.0","0.02K","0.32%"
"06/12/2019","14,235.0","14,225.0","14,265.0","14,220.0","0.09K","-0.02%"
"06/11/2019","14,237.5","14,242.5","14,260.5","14,232.5","0.05K","-0.09%"
"06/10/2019","14,250.0","14,205.0","14,260.0","14,205.0","0.03K","-0.18%"
"06/07/2019","14,275.0","14,275.0","14,275.0","14,275.0","","0.00%"
"06/06/2019","14,275.0","14,275.0","14,275.0","14,275.0","","0.00%"
"06/05/2019","14,275.0","14,275.0","14,275.0","14,275.0","","0.00%"
"06/04/2019","14,275.0","14,275.0","14,275.0","14,275.0","","0.00%"
"06/03/2019","14,275.0","14,275.0","14,275.0","14,275.0","","0.00%"
"05/31/2019","14,275.0","14,380.0","14,385.0","14,255.0","0.06K","-0.87%"
"05/30/2019","14,400.0","14,400.0","14,400.0","14,400.0","","0.00%"
"05/29/2019","14,400.0","14,385.0","14,435.0","14,385.0","0.04K","0.17%"
"05/28/2019","14,375.0","14,365.0","14,390.0","14,365.0","0.06K","-0.03%"
"05/27/2019","14,380.0","14,355.0","14,390.0","14,345.0","0.05K","-0.09%"
"05/24/2019","14,392.5","14,442.5","14,472.5","14,392.5","0.15K","-0.47%"
"05/23/2019","14,460.0","14,510.0","14,525.0","14,455.0","0.12K","-0.45%"
"05/22/2019","14,525.0","14,470.0","14,530.0","14,470.0","0.05K","0.31%"
"05/21/2019","14,480.0","14,455.0","14,480.0","14,455.0","0.03K","0.17%"
"05/20/2019","14,455.0","14,450.0","14,460.0","14,450.0","0.01K","0.03%"
"05/17/2019","14,450.0","14,460.0","14,475.0","14,445.0","0.08K","0.00%"
"05/16/2019","14,450.0","14,455.0","14,475.0","14,440.0","0.11K","-0.07%"
"05/15/2019","14,460.0","14,445.0","14,465.0","14,440.0","0.09K","0.21%"
"05/14/2019","14,430.0","14,420.0","14,460.0","14,420.0","0.06K","0.10%"
"05/13/2019","14,415.0","14,335.0","14,442.0","14,335.0","0.08K","0.63%"
"05/10/2019","14,325.0","14,325.0","14,370.0","14,325.0","0.10K","-0.17%"
"05/09/2019","14,350.0","14,300.0","14,375.0","14,300.0","0.09K","0.38%"
"05/08/2019","14,295.0","14,290.0","14,315.0","14,290.0","0.13K","0.11%"
"05/07/2019","14,280.0","14,290.0","14,320.0","14,265.0","0.14K","-0.09%"
"05/06/2019","14,292.5","14,272.5","14,332.5","14,272.5","0.07K","0.26%"
"05/03/2019","14,255.0","14,255.0","14,287.0","14,255.0","0.09K","0.04%"
"05/02/2019","14,250.0","14,205.0","14,270.0","14,205.0","0.07K","0.00%"
"05/01/2019","14,250.0","14,250.0","14,250.0","14,250.0","","0.00%"
"04/30/2019","14,250.0","14,195.0","14,265.0","14,195.0","0.11K","0.35%"
"04/29/2019","14,200.0","14,190.0","14,217.0","14,180.0","0.07K","0.09%"
"04/26/2019","14,187.5","14,192.5","14,202.5","14,172.5","0.09K","0.02%"
"04/25/2019","14,185.0","14,095.0","14,190.0","14,095.0","0.08K","0.64%"
"04/24/2019","14,095.0","14,090.0","14,130.0","14,090.0","0.09K","0.14%"
"04/23/2019","14,075.0","14,065.0","14,090.0","14,065.0","0.12K","0.00%"
"04/22/2019","14,075.0","14,045.0","14,097.0","14,045.0","0.09K","0.23%"
"04/19/2019","14,042.5","14,042.5","14,042.5","14,042.5","","0.00%"
"04/18/2019","14,042.5","14,002.5","14,047.5","13,992.5","0.05K","-0.30%"
"04/17/2019","14,085.0","14,085.0","14,085.0","14,085.0","","0.00%"
"04/16/2019","14,085.0","14,060.0","14,085.0","14,060.0","0.04K","0.18%"
"04/15/2019","14,060.0","14,085.0","14,085.0","14,060.0","0.06K","-0.23%"
"04/12/2019","14,092.5","14,142.5","14,152.5","14,092.5","0.07K","-0.30%"
"04/11/2019","14,135.0","14,150.0","14,165.0","14,135.0","0.15K","-0.11%"
"04/10/2019","14,150.0","14,145.0","14,170.0","14,145.0","0.12K","0.12%"
"04/09/2019","14,133.0","14,148.0","14,153.0","14,129.0","0.11K","-0.21%"
"04/08/2019","14,163.0","14,133.0","14,173.0","14,133.0","0.11K","0.27%"
"04/05/2019","14,125.0","14,180.0","14,180.0","14,125.0","0.12K","-0.39%"
"04/04/2019","14,180.0","14,190.0","14,195.0","14,175.0","0.10K","-0.28%"
"04/03/2019","14,220.0","14,220.0","14,220.0","14,220.0","","0.00%"
"04/02/2019","14,220.0","14,220.0","14,245.0","14,219.0","0.12K","-0.04%"
"04/01/2019","14,225.0","14,225.0","14,246.0","14,220.0","0.07K","-0.11%"
"03/29/2019","14,240.0","14,245.0","14,250.0","14,220.0","0.11K","-0.01%"
"03/28/2019","14,242.0","14,220.0","14,260.0","14,215.0","0.07K","0.33%"
"03/27/2019","14,195.0","14,175.0","14,225.0","14,175.0","0.10K","0.18%"
"03/26/2019","14,170.0","14,195.0","14,195.0","14,155.0","0.13K","-0.07%"
"03/25/2019","14,180.0","14,195.0","14,230.0","14,179.0","0.11K","0.11%"
"03/22/2019","14,165.0","14,135.0","14,170.0","14,135.0","0.10K","0.18%"
"03/21/2019","14,140.0","14,105.0","14,145.0","14,084.0","0.11K","-0.32%"
"03/20/2019","14,185.0","14,215.0","14,235.0","14,180.0","0.14K","-0.32%"
"03/19/2019","14,230.0","14,215.0","14,240.0","14,215.0","0.16K","-0.05%"
"03/18/2019","14,237.5","14,232.5","14,247.5","14,212.5","0.11K","-0.15%"
"03/15/2019","14,259.0","14,284.0","14,314.0","14,259.0","0.12K","-0.06%"
"03/14/2019","14,267.0","14,235.0","14,284.0","14,235.0","0.10K","0.01%"
"03/13/2019","14,265.0","14,245.0","14,286.0","14,245.0","0.05K","0.00%"
"03/12/2019","14,265.0","14,245.0","14,280.0","14,235.0","0.09K","-0.17%"
"03/11/2019","14,290.0","14,310.0","14,338.0","14,275.0","0.16K","-0.14%"
"03/08/2019","14,310.0","14,200.0","14,340.0","14,200.0","0.10K","1.20%"
"03/07/2019","14,140.0","14,140.0","14,140.0","14,140.0","","0.00%"
"03/06/2019","14,140.0","14,125.0","14,155.0","14,120.0","0.09K","0.14%"
"03/05/2019","14,120.0","14,125.0","14,155.0","14,120.0","0.12K","-0.07%"
"03/04/2019","14,130.0","14,120.0","14,155.0","14,115.0","0.10K","0.11%"
"03/01/2019","14,115.0","14,102.0","14,135.0","14,102.0","0.10K","0.36%"
"02/28/2019","14,065.0","14,030.0","14,083.0","14,030.0","0.14K","0.25%"
"02/27/2019","14,030.0","13,985.0","14,045.0","13,980.0","0.19K","0.28%"
"02/26/2019","13,991.0","13,963.0","14,003.0","13,963.0","0.15K","-0.19%"
"02/25/2019","14,017.5","13,987.5","14,022.5","13,987.5","0.15K","-0.28%"
"02/22/2019","14,057.5","14,067.5","14,082.5","14,049.5","0.13K","-0.04%"
"02/21/2019","14,063.0","14,040.0","14,075.0","14,040.0","0.14K","0.16%"
"02/20/2019","14,040.0","14,080.0","14,080.0","14,040.0","0.17K","-0.44%"
"02/19/2019","14,102.0","14,105.0","14,130.0","14,102.0","0.15K","-0.03%"
"02/18/2019","14,106.5","14,101.5","14,116.5","14,076.5","0.06K","-0.25%"
"02/15/2019","14,142.5","14,092.5","14,157.5","14,092.5","0.06K","0.37%"
"02/14/2019","14,090.0","14,065.0","14,100.0","14,065.0","0.10K","0.23%"
"02/13/2019","14,057.5","14,027.5","14,057.5","14,007.5","0.15K","-0.08%"
"02/12/2019","14,068.5","14,083.5","14,098.5","14,033.5","0.12K","0.20%"
"02/11/2019","14,040.0","13,985.0","14,050.0","13,985.0","0.11K","0.54%"
"02/08/2019","13,965.0","13,975.0","14,000.0","13,948.0","0.16K","-0.05%"
"02/07/2019","13,972.5","13,927.5","13,987.5","13,927.5","0.07K","0.36%"
"02/06/2019","13,922.0","13,950.0","13,950.0","13,890.0","0.15K","-0.24%"
"02/05/2019","13,955.0","13,955.0","13,955.0","13,955.0","","0.00%"
"02/04/2019","13,955.0","13,950.0","13,995.0","13,940.0","0.10K","0.11%"
"02/01/2019","13,940.0","13,945.0","13,985.0","13,940.0","0.16K","-0.23%"
"01/31/2019","13,972.5","14,132.5","14,132.5","13,957.5","0.15K","-1.11%"
"01/30/2019","14,130.0","14,097.0","14,132.0","14,085.0","0.06K","0.25%"
"01/29/2019","14,095.0","14,070.0","14,097.0","14,070.0","0.06K","0.18%"
"01/28/2019","14,070.0","14,065.0","14,075.0","14,025.0","0.09K","-0.11%"
"01/25/2019","14,085.0","14,155.0","14,170.0","14,084.0","0.15K","-0.56%"
"01/24/2019","14,165.0","14,135.0","14,175.0","14,120.0","0.07K","-0.11%"
"01/23/2019","14,180.0","14,195.0","14,200.0","14,165.0","0.14K","-0.25%"
"01/22/2019","14,215.0","14,210.0","14,230.0","14,185.0","0.11K","-0.05%"
"01/21/2019","14,222.5","14,182.5","14,232.5","14,182.5","0.09K","0.34%"
"01/18/2019","14,175.0","14,185.0","14,200.0","14,155.0","0.14K","-0.04%"
"01/17/2019","14,180.0","14,120.0","14,200.0","14,120.0","0.10K","0.41%"
"01/16/2019","14,122.5","14,112.5","14,162.5","14,107.5","0.07K","0.21%"
"01/15/2019","14,092.5","14,087.5","14,107.5","14,062.5","0.06K","-0.22%"
"01/14/2019","14,124.0","14,034.0","14,144.0","14,034.0","0.05K","0.56%"
"01/11/2019","14,045.0","14,065.0","14,095.0","14,015.0","0.04K","-0.07%"
"01/10/2019","14,055.0","14,055.0","14,110.0","14,005.0","0.19K","-0.50%"
"01/09/2019","14,125.0","14,105.0","14,180.0","14,085.0","0.24K","-0.14%"
"01/08/2019","14,145.0","14,050.0","14,162.0","13,995.0","0.19K","0.39%"
"01/07/2019","14,090.0","14,190.0","14,190.0","13,995.0","0.22K","-1.26%"
"01/04/2019","14,270.0","14,380.0","14,380.0","14,255.0","0.12K","-0.97%"
"01/03/2019","14,410.0","14,445.0","14,490.0","14,410.0","0.08K","-0.28%"
"01/02/2019","14,450.0","14,425.0","14,485.0","14,425.0","0.09K","0.49%"
"01/01/2019","14,380.0","14,380.0","14,380.0","14,380.0","","0.00%"
"12/31/2018","14,380.0","14,485.0","14,496.0","14,380.0","","-1.24%"
"12/28/2018","14,560.0","14,560.0","14,575.0","14,535.0","","0.00%"
"12/27/2018","14,560.0","14,555.0","14,595.0","14,555.0","","-0.10%"
"12/26/2018","14,575.0","14,580.0","14,610.0","14,565.0","","0.14%"
"12/25/2018","14,555.0","14,555.0","14,555.0","14,555.0","","0.00%"
"12/24/2018","14,555.0","14,555.0","14,555.0","14,555.0","","0.00%"
"12/21/2018","14,555.0","14,480.0","14,560.0","14,454.0","","0.59%"
"12/20/2018","14,470.0","14,465.0","14,520.0","14,455.0","","0.19%"
"12/19/2018","14,442.5","14,437.5","14,442.5","14,337.5","","-0.40%"
"12/18/2018","14,500.0","14,555.0","14,560.0","14,480.0","","-0.51%"
"12/17/2018","14,575.0","14,585.0","14,630.0","14,574.0","","-0.07%"
"12/14/2018","14,585.0","14,505.0","14,585.0","14,505.0","","0.60%"
"12/13/2018","14,497.5","14,527.5","14,557.5","14,479.5","","-0.69%"
"12/12/2018","14,597.5","14,562.5","14,602.5","14,552.5","","-0.02%"
"12/11/2018","14,600.0","14,585.0","14,655.0","14,585.0","","0.31%"
"12/10/2018","14,555.0","14,475.0","14,555.0","14,475.0","","0.59%"
"12/07/2018","14,470.0","14,495.0","14,536.0","14,455.0","","-0.34%"
"12/06/2018","14,520.0","14,435.0","14,570.0","14,435.0","","0.87%"
"12/05/2018","14,395.0","14,355.0","14,430.0","14,354.0","","0.73%"
"12/04/2018","14,290.0","14,305.0","14,325.0","14,265.0","","0.35%"
"12/03/2018","14,240.0","14,255.0","14,270.0","14,210.0","","-0.44%"
"11/30/2018","14,302.5","14,302.5","14,352.5","14,252.5","","-0.56%"
"11/29/2018","14,382.5","14,462.5","14,462.5","14,332.5","","-1.00%"
"11/28/2018","14,527.5","14,513.5","14,542.5","14,509.5","","0.10%"
"11/27/2018","14,513.5","14,488.5","14,518.5","14,478.5","","0.27%"
"11/26/2018","14,475.0","14,540.0","14,565.0","14,455.0","","-0.45%"
"11/23/2018","14,540.0","14,555.0","14,562.0","14,505.0","","-0.26%"
"11/22/2018","14,577.5","14,597.5","14,607.5","14,567.5","","-0.19%"
"11/21/2018","14,605.0","14,615.0","14,645.0","14,565.0","","0.10%"
"11/20/2018","14,590.0","14,590.0","14,590.0","14,590.0","","0.00%"
"11/19/2018","14,590.0","14,520.0","14,625.0","14,520.0","","-0.15%"
"11/16/2018","14,611.5","14,603.5","14,613.5","14,533.5","","-0.45%"
"11/15/2018","14,677.5","14,742.5","14,777.5","14,632.5","","-0.74%"
"11/14/2018","14,787.0","14,802.0","14,802.0","14,732.0","","-0.16%"
"11/13/2018","14,810.0","14,840.0","14,935.0","14,755.0","","-0.03%"
"11/12/2018","14,815.0","14,705.0","14,835.0","14,705.0","","0.89%"
"11/09/2018","14,685.0","14,605.0","14,695.0","14,605.0","","1.00%"
"11/08/2018","14,540.0","14,601.0","14,670.0","14,455.0","","-0.27%"
"11/07/2018","14,580.0","14,775.0","14,805.0","14,580.0","","-1.50%"
"11/06/2018","14,802.5","14,952.5","14,952.5","14,782.5","","-1.16%"
"11/05/2018","14,976.0","14,951.0","14,988.0","14,951.0","","0.16%"
"11/02/2018","14,952.5","15,087.5","15,097.5","14,942.5","","-1.16%"
"11/01/2018","15,127.5","15,182.5","15,200.5","15,116.5","","-0.49%"
"10/31/2018","15,202.5","15,217.5","15,233.5","15,197.5","","-0.13%"
"10/30/2018","15,223.0","15,221.0","15,241.0","15,216.0","","0.02%"
"10/29/2018","15,220.0","15,205.0","15,230.0","15,205.0","","0.02%"
"10/26/2018","15,216.5","15,186.5","15,216.5","15,185.5","","0.19%"
"10/25/2018","15,187.5","15,202.5","15,212.5","15,182.5","","-0.06%"
"10/24/2018","15,197.0","15,182.0","15,199.0","15,177.0","","0.05%"
"10/23/2018","15,190.0","15,190.0","15,217.0","15,190.0","","0.03%"
"10/22/2018","15,185.0","15,185.0","15,200.0","15,180.0","","-0.02%"
"10/19/2018","15,187.5","15,197.5","15,222.5","15,177.5","","-0.04%"
"10/18/2018","15,193.5","15,161.5","15,196.5","15,161.5","","0.25%"
"10/17/2018","15,155.0","15,155.0","15,195.0","15,145.0","","-0.30%"
"10/16/2018","15,200.0","15,185.0","15,230.0","15,175.0","","-0.07%"
"10/15/2018","15,210.0","15,210.0","15,260.0","15,190.0","","0.03%"
"10/12/2018","15,205.0","15,205.0","15,205.0","15,180.0","","-0.20%"
"10/11/2018","15,235.0","15,215.0","15,270.0","15,215.0","","0.21%"
"10/10/2018","15,203.0","15,185.0","15,230.0","15,180.0","","-0.18%"
"10/09/2018","15,230.0","15,210.0","15,258.0","15,210.0","","0.08%"
"10/08/2018","15,217.5","15,186.5","15,260.5","15,186.5","","0.25%"
"10/05/2018","15,180.0","15,183.0","15,193.0","15,160.0","","0.07%"
"10/04/2018","15,170.0","15,100.0","15,195.0","15,100.0","","0.63%"
"10/03/2018","15,075.0","15,050.0","15,095.0","15,050.0","","0.20%"
"10/02/2018","15,045.0","14,915.0","15,053.0","14,915.0","","0.91%"
"10/01/2018","14,910.0","14,885.0","14,915.0","14,885.0","","0.06%"
"09/28/2018","14,901.5","14,931.5","14,936.5","14,886.5","","-0.10%"
"09/27/2018","14,917.0","14,915.0","14,930.0","14,885.0","","0.08%"
"09/26/2018","14,905.0","14,930.0","14,945.0","14,905.0","","-0.10%"
"09/25/2018","14,920.0","14,870.0","14,920.0","14,870.0","","0.35%"
"09/24/2018","14,867.5","14,832.5","14,885.5","14,832.5","","0.33%"
"09/21/2018","14,819.0","14,813.0","14,838.0","14,793.0","","-0.18%"
"09/20/2018","14,845.0","14,825.0","14,856.0","14,815.0","","-0.20%"
"09/19/2018","14,875.0","14,855.0","14,910.0","14,855.0","","0.13%"
"09/18/2018","14,855.0","14,890.0","14,935.0","14,855.0","","-0.15%"
"09/17/2018","14,877.5","14,837.5","14,917.5","14,837.5","","0.49%"
"09/14/2018","14,805.0","14,785.0","14,845.0","14,775.0","","-0.24%"
"09/13/2018","14,840.0","14,805.0","14,847.0","14,775.0","","0.10%"
"09/12/2018","14,825.0","14,825.0","14,890.0","14,825.0","","-0.22%"
"09/11/2018","14,857.0","14,857.0","14,857.0","14,857.0","","0.00%"
"09/10/2018","14,857.0","14,825.0","14,880.0","14,820.0","","0.25%"
"09/07/2018","14,820.0","14,870.0","14,904.0","14,820.0","","-0.47%"
"09/06/2018","14,890.0","14,905.0","14,910.0","14,854.0","","-0.30%"
"09/05/2018","14,935.0","14,930.0","14,945.0","14,929.0","","0.00%"
"09/04/2018","14,935.0","14,820.0","14,945.0","14,820.0","","0.81%"
"09/03/2018","14,815.0","14,740.0","14,830.0","14,740.0","","0.58%"
"08/31/2018","14,730.0","14,715.0","14,735.0","14,715.0","","0.27%"
"08/30/2018","14,690.0","14,655.0","14,690.0","14,650.0","","0.24%"
"08/29/2018","14,655.0","14,625.0","14,658.0","14,625.0","","0.23%"
"08/28/2018","14,622.0","14,585.0","14,630.0","14,585.0","","0.01%"
"08/27/2018","14,620.0","14,605.0","14,630.0","14,585.0","","-0.15%"
"08/24/2018","14,642.0","14,650.0","14,665.0","14,640.0","","0.08%"
"08/23/2018","14,630.0","14,600.0","14,642.0","14,600.0","","0.34%"
"08/22/2018","14,580.0","14,580.0","14,580.0","14,580.0","","0.00%"
"08/21/2018","14,580.0","14,550.0","14,590.0","14,550.0","","-0.07%"
"08/20/2018","14,590.0","14,560.0","14,595.0","14,555.0","","-0.14%"
"08/17/2018","14,610.0","14,610.0","14,610.0","14,610.0","","0.00%"
"08/16/2018","14,610.0","14,635.0","14,635.0","14,580.0","","0.07%"
"08/15/2018","14,600.0","14,600.0","14,651.0","14,570.0","","0.14%"
"08/14/2018","14,580.0","14,602.0","14,635.0","14,575.0","","-0.10%"
"08/13/2018","14,595.0","14,495.0","14,630.0","14,495.0","","0.83%"
"08/10/2018","14,475.0","14,425.0","14,482.0","14,425.0","","0.45%"
"08/09/2018","14,410.0","14,430.0","14,440.0","14,395.0","","-0.17%"
"08/08/2018","14,435.0","14,438.0","14,450.0","14,430.0","","-0.03%"
"08/07/2018","14,440.0","14,486.0","14,493.0","14,434.0","","-0.21%"
"08/06/2018","14,470.0","14,495.0","14,495.0","14,465.0","","-0.16%"
"08/03/2018","14,492.5","14,487.5","14,517.5","14,487.5","","0.12%"
"08/02/2018","14,475.0","14,440.0","14,480.0","14,440.0","","0.24%"
"08/01/2018","14,440.0","14,430.0","14,455.0","14,430.0","","0.14%"
"07/31/2018","14,420.0","14,405.0","14,427.0","14,402.0","","0.07%"
"07/30/2018","14,410.0","14,385.0","14,420.0","14,385.0","","-0.05%"
"07/27/2018","14,417.5","14,457.5","14,492.5","14,372.5","","-0.29%"
"07/26/2018","14,460.0","14,425.0","14,475.0","14,415.0","","0.00%"
"07/25/2018","14,460.0","14,500.0","14,530.0","14,460.0","","-0.48%"
"07/24/2018","14,530.0","14,510.0","14,565.0","14,510.0","","0.28%"
"07/23/2018","14,490.0","14,430.0","14,498.0","14,425.0","","0.07%"
"07/20/2018","14,480.0","14,485.0","14,545.0","14,475.0","","0.03%"
"07/19/2018","14,475.0","14,405.0","14,480.0","14,405.0","","0.49%"
"07/18/2018","14,405.0","14,390.0","14,422.0","14,390.0","","0.24%"
"07/17/2018","14,370.0","14,385.0","14,400.0","14,362.0","","-0.03%"
"07/16/2018","14,375.0","14,390.0","14,420.0","14,375.0","","-0.03%"
"07/13/2018","14,380.0","14,340.0","14,386.0","14,340.0","","0.00%"
"07/12/2018","14,380.0","14,405.0","14,445.0","14,380.0","","-0.03%"
"07/11/2018","14,385.0","14,375.0","14,395.0","14,375.0","","0.17%"
"07/10/2018","14,360.0","14,305.0","14,375.0","14,305.0","","0.24%"
"07/09/2018","14,325.0","14,330.0","14,345.0","14,320.0","","-0.31%"
"07/06/2018","14,370.0","14,375.0","14,422.0","14,358.0","","-0.10%"
"07/05/2018","14,385.0","14,365.0","14,425.0","14,365.0","","0.23%"
"07/04/2018","14,352.0","14,330.0","14,370.0","14,310.0","","-0.19%"
"07/03/2018","14,380.0","14,370.0","14,460.0","14,370.0","","0.00%"
"07/02/2018","14,380.0","14,255.0","14,410.0","14,255.0","","0.35%"
"06/29/2018","14,330.0","14,365.0","14,415.0","14,305.0","","-0.42%"
"06/28/2018","14,390.0","14,220.0","14,400.0","14,195.0","","1.50%"
"06/27/2018","14,178.0","14,178.0","14,178.0","14,178.0","","0.00%"
"06/26/2018","14,178.0","14,130.0","14,185.0","14,130.0","","0.16%"
"06/25/2018","14,155.0","14,103.0","14,165.0","14,103.0","","0.53%"
"06/22/2018","14,080.0","14,095.0","14,110.0","14,058.0","","-0.16%"
"06/21/2018","14,103.0","13,975.0","14,111.0","13,975.0","","1.24%"
"06/20/2018","13,930.0","13,930.0","13,930.0","13,930.0","","0.00%"
"06/19/2018","13,930.0","13,930.0","13,930.0","13,930.0","","0.00%"
"06/18/2018","13,930.0","13,930.0","13,930.0","13,930.0","","0.00%"
"06/15/2018","13,930.0","13,930.0","13,930.0","13,930.0","","0.00%"
"06/14/2018","13,930.0","13,930.0","13,930.0","13,930.0","","0.00%"
"06/13/2018","13,930.0","13,930.0","13,930.0","13,930.0","","0.00%"
"06/12/2018","13,930.0","13,930.0","13,930.0","13,930.0","","0.00%"
"06/11/2018","13,930.0","13,930.0","13,930.0","13,930.0","","0.00%"
"06/08/2018","13,930.0","13,906.0","13,947.0","13,895.0","","0.43%"
"06/07/2018","13,870.0","13,860.0","13,887.0","13,850.0","","0.13%"
"06/06/2018","13,852.5","13,882.5","13,885.5","13,832.5","","-0.19%"
"06/05/2018","13,879.0","13,865.0","13,900.0","13,865.0","","0.05%"
"06/04/2018","13,872.0","13,855.0","13,901.0","13,850.0","","-0.17%"
"06/01/2018","13,895.0","13,895.0","13,895.0","13,895.0","","0.00%"
"05/31/2018","13,895.0","13,945.0","13,961.0","13,875.0","","-0.68%"
"05/30/2018","13,990.0","14,025.0","14,045.0","13,970.0","","0.00%"
"05/29/2018","13,990.0","13,990.0","13,990.0","13,990.0","","0.00%"
"05/28/2018","13,990.0","14,085.0","14,085.0","13,975.0","","-0.92%"
"05/25/2018","14,120.0","14,145.0","14,175.0","14,120.0","","-0.11%"
"05/24/2018","14,135.0","14,180.0","14,215.0","14,130.0","","-0.51%"
"05/23/2018","14,207.0","14,155.0","14,215.0","14,155.0","","0.49%"
"05/22/2018","14,138.0","14,155.0","14,192.0","14,125.0","","-0.33%"
"05/21/2018","14,185.0","14,155.0","14,205.0","14,155.0","","0.23%"
"05/18/2018","14,152.5","14,042.5","14,157.5","14,042.5","","0.72%"
"05/17/2018","14,052.0","14,065.0","14,082.0","14,045.0","","-0.29%"
"05/16/2018","14,093.0","14,070.0","14,115.0","14,070.0","","0.40%"
"05/15/2018","14,037.0","13,984.0","14,040.0","13,984.0","","0.48%"
"05/14/2018","13,970.0","13,955.0","13,990.0","13,945.0","","0.14%"
"05/11/2018","13,950.0","14,075.0","14,075.0","13,950.0","","-0.92%"
"05/10/2018","14,080.0","14,080.0","14,080.0","14,080.0","","0.00%"
"05/09/2018","14,080.0","14,060.0","14,090.0","14,060.0","","0.21%"
"05/08/2018","14,050.0","14,000.0","14,055.0","14,000.0","","0.36%"
"05/07/2018","14,000.0","13,940.0","14,005.0","13,940.0","","0.43%"
"05/04/2018","13,940.0","13,930.0","13,952.0","13,930.0","","0.02%"
"05/03/2018","13,937.5","13,952.5","13,975.5","13,936.5","","-0.05%"
"05/02/2018","13,945.0","13,920.0","13,965.0","13,920.0","","0.23%"
"05/01/2018","13,912.5","13,912.5","13,912.5","13,912.5","","0.00%"
"04/30/2018","13,912.5","13,862.5","13,912.5","13,862.5","","0.16%"
"04/27/2018","13,890.0","13,875.0","13,901.0","13,874.0","","0.02%"
